command,mean,stddev,median,user,system,min,max
savilerow,1.3248877893666668,0.023802281264125303,1.3204004947,1.9414792399999998,0.07170956666666665,1.3036485337000001,1.3506143397
conjureoxide,16.891602152033332,0.05217493033524822,16.8852790247,16.674066573333334,0.17230023333333333,16.842876945700002,16.9466504857
