command,mean,stddev,median,user,system,min,max
savilerow,0.3212373941000001,0.0018620957046834603,0.3212373941000001,0.70378356,0.0826996,0.31992069360000003,0.32255409460000006
conjureoxide_expand_simple,12.0269648046,0.14043745674926814,12.0269648046,11.907789059999999,0.044673599999999994,11.9276605266,12.1262690826
conjureoxide_expand_ac,59.410854487600005,0.2744457303525736,59.410854487600005,59.021690559999996,0.07521459999999999,59.216792050600006,59.604916924600005
